date,hits,keyword
2010-05-14,6.09453487171018,2015
2010-05-15,5.78980812812467,2015
2010-05-16,4.26617441019713,2015
2010-05-17,6.7039883588812,2015
2010-05-18,8.22762207680874,2015
2010-05-19,8.53234882039426,2015
2010-05-20,6.39926161529569,2015
2010-05-21,7.00871510246671,2015
2010-05-22,5.78980812812467,2015
2010-05-23,6.39926161529569,2015
2010-05-24,6.7039883588812,2015
2010-05-25,7.61816858963773,2015
2010-05-26,6.7039883588812,2015
2010-05-27,7.61816858963773,2015
2010-05-28,7.31344184605222,2015
2010-05-29,6.09453487171018,2015
2010-05-30,6.39926161529569,2015
2010-05-31,5.48508138453916,2015
2010-06-01,7.31344184605222,2015
2010-06-02,5.48508138453916,2015
2010-06-03,8.22762207680874,2015
2010-06-04,5.18035464095366,2015
2010-06-05,5.78980812812467,2015
2010-06-06,6.09453487171018,2015
2010-06-07,7.31344184605222,2015
2010-06-08,7.00871510246671,2015
2010-06-09,6.09453487171018,2015
2010-06-10,8.22762207680874,2015
2010-06-11,6.7039883588812,2015
2010-06-12,8.53234882039426,2015
2010-06-13,7.92289533322324,2015
2010-06-14,7.92289533322324,2015
2010-06-15,5.78980812812467,2015
2010-06-16,5.78980812812467,2015
2010-06-17,4.87562789736815,2015
2010-06-18,6.09453487171018,2015
2010-06-19,7.61816858963773,2015
2010-06-20,6.09453487171018,2015
2010-06-21,7.31344184605222,2015
2010-06-22,7.92289533322324,2015
2010-06-23,7.92289533322324,2015
2010-06-24,7.31344184605222,2015
2010-06-25,6.7039883588812,2015
2010-06-26,7.31344184605222,2015
2010-06-27,9.14180230756527,2015
2010-06-28,7.00871510246671,2015
2010-06-29,7.00871510246671,2015
2010-06-30,7.00871510246671,2015
2010-07-01,5.78980812812467,2015
2010-07-02,6.09453487171018,2015
2010-07-03,5.48508138453916,2015
2010-07-04,6.09453487171018,2015
2010-07-05,9.75125579473629,2015
2010-07-06,13.1032499741769,2015
2010-07-07,9.14180230756527,2015
2010-07-08,6.39926161529569,2015
2010-07-09,7.31344184605222,2015
2010-07-10,6.09453487171018,2015
2010-07-11,5.78980812812467,2015
2010-07-12,5.78980812812467,2015
2010-07-13,7.31344184605222,2015
2010-07-14,6.39926161529569,2015
2010-07-15,7.31344184605222,2015
2010-07-16,6.39926161529569,2015
2010-07-17,4.57090115378264,2015
2010-07-18,5.78980812812467,2015
2010-07-19,6.39926161529569,2015
2010-07-20,6.09453487171018,2015
2010-07-21,6.39926161529569,2015
2010-07-22,6.39926161529569,2015
2010-07-23,4.57090115378264,2015
2010-07-24,4.26617441019713,2015
2010-07-25,4.57090115378264,2015
2010-07-26,6.09453487171018,2015
2010-07-27,5.48508138453916,2015
2010-07-28,5.18035464095366,2015
2010-07-29,6.39926161529569,2015
2010-07-30,5.78980812812467,2015
2010-07-31,6.09453487171018,2015
2010-08-01,4.87562789736815,2015
2010-08-02,5.78980812812467,2015
2010-08-03,6.7039883588812,2015
2010-08-04,6.7039883588812,2015
2010-08-05,4.57090115378264,2015
2010-08-06,7.31344184605222,2015
2010-08-07,4.57090115378264,2015
2010-08-08,5.78980812812467,2015
2010-08-09,6.09453487171018,2015
2010-08-10,5.78980812812467,2015
2010-08-11,4.87562789736815,2015
2010-08-12,5.48508138453916,2015
2010-08-13,5.78980812812467,2015
2010-08-14,4.87562789736815,2015
2010-08-15,7.92289533322324,2015
2010-08-16,6.09453487171018,2015
2010-08-17,5.78980812812467,2015
2010-08-18,7.00871510246671,2015
2010-08-19,4.57090115378264,2015
2010-08-20,5.78980812812467,2015
2010-08-21,5.18035464095366,2015
2010-08-22,4.57090115378264,2015
2010-08-23,6.09453487171018,2015
2010-08-24,5.18035464095366,2015
2010-08-25,5.78980812812467,2015
2010-08-26,7.31344184605222,2015
2010-08-27,6.39926161529569,2015
2010-08-28,5.78980812812467,2015
2010-08-29,5.48508138453916,2015
2010-08-30,7.31344184605222,2015
2010-08-31,6.09453487171018,2015
2010-09-01,6.39926161529569,2015
2010-09-02,5.18035464095366,2015
2010-09-03,6.09453487171018,2015
2010-09-04,4.57090115378264,2015
2010-09-05,5.48508138453916,2015
2010-09-06,6.7039883588812,2015
2010-09-07,7.61816858963773,2015
2010-09-08,7.31344184605222,2015
2010-09-09,7.00871510246671,2015
2010-09-10,5.78980812812467,2015
2010-09-11,6.09453487171018,2015
2010-09-12,5.18035464095366,2015
2010-09-13,8.83707556397976,2015
2010-09-14,7.61816858963773,2015
2010-09-15,7.31344184605222,2015
2010-09-16,7.92289533322324,2015
2010-09-17,7.31344184605222,2015
2010-09-18,5.78980812812467,2015
2010-09-19,5.18035464095366,2015
2010-09-20,6.39926161529569,2015
2010-09-21,6.7039883588812,2015
2010-09-22,7.92289533322324,2015
2010-09-23,6.09453487171018,2015
2010-09-24,7.31344184605222,2015
2010-09-25,6.09453487171018,2015
2010-09-26,6.7039883588812,2015
2010-09-27,7.31344184605222,2015
2010-09-28,6.09453487171018,2015
2010-09-29,7.92289533322324,2015
2010-09-30,6.7039883588812,2015
2010-10-01,7.00871510246671,2015
2010-10-02,6.39926161529569,2015
2010-10-03,5.78980812812467,2015
2010-10-04,8.22762207680874,2015
2010-10-05,6.39926161529569,2015
2010-10-06,7.92289533322324,2015
2010-10-07,7.61816858963773,2015
2010-10-08,7.00871510246671,2015
2010-10-09,7.00871510246671,2015
2010-10-10,4.87562789736815,2015
2010-10-11,7.31344184605222,2015
2010-10-12,7.00871510246671,2015
2010-10-13,9.44652905115078,2015
2010-10-14,7.00871510246671,2015
2010-10-15,7.31344184605222,2015
2010-10-16,4.26617441019713,2015
2010-10-17,6.39926161529569,2015
2010-10-18,6.7039883588812,2015
2010-10-19,7.92289533322324,2015
2010-10-20,7.00871510246671,2015
2010-10-21,8.22762207680874,2015
2010-10-22,6.7039883588812,2015
2010-10-23,6.39926161529569,2015
2010-10-24,5.78980812812467,2015
2010-10-25,7.61816858963773,2015
2010-10-26,7.61816858963773,2015
2010-10-27,8.22762207680874,2015
2010-10-28,8.53234882039426,2015
2010-10-29,6.7039883588812,2015
2010-10-30,5.48508138453916,2015
2010-10-31,8.53234882039426,2015
2010-11-01,7.92289533322324,2015
2010-11-02,7.31344184605222,2015
2010-11-03,7.00871510246671,2015
2010-11-04,7.61816858963773,2015
2010-11-05,7.31344184605222,2015
2010-11-06,6.09453487171018,2015
2010-11-07,5.78980812812467,2015
2010-11-08,6.39926161529569,2015
2010-11-09,6.39926161529569,2015
2010-11-10,7.31344184605222,2015
2010-11-11,7.61816858963773,2015
2010-11-12,6.7039883588812,2015
2010-11-13,5.48508138453916,2015
2010-11-14,6.39926161529569,2015
2010-11-15,8.22762207680874,2015
2010-11-16,7.31344184605222,2015
2010-11-17,6.09453487171018,2015
2010-11-18,6.39926161529569,2015
2010-11-19,6.39926161529569,2015
2010-11-20,6.39926161529569,2015
2010-11-21,7.31344184605222,2015
2010-11-22,7.61816858963773,2015
2010-11-23,8.22762207680874,2015
2010-11-24,8.22762207680874,2015
2010-11-25,7.00871510246671,2015
2010-11-26,7.00871510246671,2015
2010-11-27,7.61816858963773,2015
2010-11-28,6.09453487171018,2015
2010-11-29,7.00871510246671,2015
2010-11-30,6.7039883588812,2015
2010-12-01,7.05333277570698,2015
2010-12-02,12.0494434918328,2015
2010-12-03,7.93499937267035,2015
2010-12-04,7.93499937267035,2015
2010-12-05,6.46555504439806,2015
2010-12-06,5.58388844743469,2015
2010-12-07,8.81666596963372,2015
2010-12-08,5.87777731308915,2015
2010-12-09,7.34722164136143,2015
2010-12-10,8.22888823832481,2015
2010-12-11,5.87777731308915,2015
2010-12-12,6.1716661787436,2015
2010-12-13,7.93499937267035,2015
2010-12-14,8.81666596963372,2015
2010-12-15,9.99222143225155,2015
2010-12-16,7.34722164136143,2015
2010-12-17,7.34722164136143,2015
2010-12-18,7.05333277570698,2015
2010-12-19,7.34722164136143,2015
2010-12-20,7.64111050701589,2015
2010-12-21,7.64111050701589,2015
2010-12-22,6.46555504439806,2015
2010-12-23,5.87777731308915,2015
2010-12-24,3.82055525350795,2015
2010-12-25,4.40833298481686,2015
2010-12-26,6.1716661787436,2015
2010-12-27,6.1716661787436,2015
2010-12-28,6.75944391005252,2015
2010-12-29,7.34722164136143,2015
2010-12-30,6.75944391005252,2015
2010-12-31,6.75944391005252,2015
2011-01-01,6.46555504439806,2015
2011-01-02,8.22888823832481,2015
2011-01-03,7.64111050701589,2015
2011-01-04,9.40444370094263,2015
2011-01-05,7.34722164136143,2015
2011-01-06,8.81666596963372,2015
2011-01-07,8.52277710397926,2015
2011-01-08,7.34722164136143,2015
2011-01-09,8.52277710397926,2015
2011-01-10,8.22888823832481,2015
2011-01-11,7.64111050701589,2015
2011-01-12,6.75944391005252,2015
2011-01-13,7.34722164136143,2015
2011-01-14,9.11055483528818,2015
2011-01-15,8.52277710397926,2015
2011-01-16,8.22888823832481,2015
2011-01-17,8.52277710397926,2015
2011-01-18,9.11055483528818,2015
2011-01-19,7.64111050701589,2015
2011-01-20,8.22888823832481,2015
2011-01-21,8.22888823832481,2015
2011-01-22,6.46555504439806,2015
2011-01-23,7.34722164136143,2015
2011-01-24,7.34722164136143,2015
2011-01-25,7.34722164136143,2015
2011-01-26,7.64111050701589,2015
2011-01-27,10.286110297906,2015
2011-01-28,7.93499937267035,2015
2011-01-29,19.3966651331942,2015
2011-01-30,11.7555546261783,2015
2011-01-31,9.99222143225155,2015
2011-02-01,7.34722164136143,2015
2011-02-02,8.52277710397926,2015
2011-02-03,10.8738880292149,2015
2011-02-04,8.81666596963372,2015
2011-02-05,7.05333277570698,2015
2011-02-06,9.11055483528818,2015
2011-02-07,11.7555546261783,2015
2011-02-08,10.286110297906,2015
2011-02-09,6.75944391005252,2015
2011-02-10,9.40444370094263,2015
2011-02-11,7.05333277570698,2015
2011-02-12,6.75944391005252,2015
2011-02-13,7.05333277570698,2015
2011-02-14,9.11055483528818,2015
2011-02-15,12.6372212231417,2015
2011-02-16,10.286110297906,2015
2011-02-17,7.93499937267035,2015
2011-02-18,9.99222143225155,2015
2011-02-19,7.93499937267035,2015
2011-02-20,7.34722164136143,2015
2011-02-21,8.81666596963372,2015
2011-02-22,9.40444370094263,2015
2011-02-23,9.11055483528818,2015
2011-02-24,8.81666596963372,2015
2011-02-25,7.64111050701589,2015
2011-02-26,7.05333277570698,2015
2011-02-27,7.05333277570698,2015
2011-02-28,8.52277710397926,2015
2011-03-01,7.64111050701589,2015
2011-03-02,6.75944391005252,2015
2011-03-03,9.99222143225155,2015
2011-03-04,7.64111050701589,2015
2011-03-05,8.52277710397926,2015
2011-03-06,9.11055483528818,2015
2011-03-07,8.81666596963372,2015
2011-03-08,7.34722164136143,2015
2011-03-09,7.93499937267035,2015
2011-03-10,8.52277710397926,2015
2011-03-11,8.52277710397926,2015
2011-03-12,9.40444370094263,2015
2011-03-13,8.81666596963372,2015
2011-03-14,9.11055483528818,2015
2011-03-15,10.286110297906,2015
2011-03-16,9.99222143225155,2015
2011-03-17,7.93499937267035,2015
2011-03-18,9.99222143225155,2015
2011-03-19,6.75944391005252,2015
2011-03-20,5.87777731308915,2015
2011-03-21,9.40444370094263,2015
2011-03-22,10.286110297906,2015
2011-03-23,9.11055483528818,2015
2011-03-24,9.40444370094263,2015
2011-03-25,10.8738880292149,2015
2011-03-26,10.5799991635605,2015
2011-03-27,8.81666596963372,2015
2011-03-28,8.52277710397926,2015
2011-03-29,10.286110297906,2015
2011-03-30,11.4616657605238,2015
2011-03-31,10.5799991635605,2015
2011-04-01,10.286110297906,2015
2011-04-02,19.1027762675397,2015
2011-04-03,29.3888865654457,2015
2011-04-04,21.1599983271209,2015
2011-04-05,16.1638876109952,2015
2011-04-06,13.2249989544506,2015
2011-04-07,8.52277710397926,2015
2011-04-08,9.99222143225155,2015
2011-04-09,7.64111050701589,2015
2011-04-10,8.22888823832481,2015
2011-04-11,8.81666596963372,2015
2011-04-12,10.8738880292149,2015
2011-04-13,9.11055483528818,2015
2011-04-14,7.64111050701589,2015
2011-04-15,9.11055483528818,2015
2011-04-16,7.05333277570698,2015
2011-04-17,9.11055483528818,2015
2011-04-18,8.52277710397926,2015
2011-04-19,9.69833256659709,2015
2011-04-20,7.93499937267035,2015
2011-04-21,8.22888823832481,2015
2011-04-22,8.52277710397926,2015
2011-04-23,7.05333277570698,2015
2011-04-24,8.22888823832481,2015
2011-04-25,8.52277710397926,2015
2011-04-26,8.81666596963372,2015
2011-04-27,9.69833256659709,2015
2011-04-28,9.99222143225155,2015
2011-04-29,7.34722164136143,2015
2011-04-30,7.05333277570698,2015
2011-05-01,7.05333277570698,2015
2011-05-02,7.64111050701589,2015
2011-05-03,9.11055483528818,2015
2011-05-04,7.64111050701589,2015
2011-05-05,8.52277710397926,2015
2011-05-06,7.34722164136143,2015
2011-05-07,7.93499937267035,2015
2011-05-08,7.34722164136143,2015
2011-05-09,11.1677768948694,2015
2011-05-10,8.22888823832481,2015
2011-05-11,8.22888823832481,2015
2011-05-12,8.81666596963372,2015
2011-05-13,8.22888823832481,2015
2011-05-14,7.34722164136143,2015
2011-05-15,9.11055483528818,2015
2011-05-16,9.69833256659709,2015
2011-05-17,8.22888823832481,2015
2011-05-18,9.11055483528818,2015
2011-05-19,7.64111050701589,2015
2011-05-20,6.46555504439806,2015
2011-05-21,6.75944391005252,2015
2011-05-22,7.05333277570698,2015
2011-05-23,9.11055483528818,2015
2011-05-24,7.93499937267035,2015
2011-05-25,9.11055483528818,2015
2011-05-26,7.05333277570698,2015
2011-05-27,6.75944391005252,2015
2011-05-28,7.05333277570698,2015
2011-05-29,6.46555504439806,2015
2011-05-30,8.52277710397926,2015
2011-05-31,8.22888823832481,2015
2011-06-01,7.64111050701589,2015
2011-06-02,8.22888823832481,2015
2011-06-03,7.93499937267035,2015
2011-06-04,9.69833256659709,2015
2011-06-05,8.52277710397926,2015
2011-06-06,9.11055483528818,2015
2011-06-07,8.81666596963372,2015
2011-06-08,7.93499937267035,2015
2011-06-09,8.52277710397926,2015
2011-06-10,8.81666596963372,2015
2011-06-11,7.34722164136143,2015
2011-06-12,8.22888823832481,2015
2011-06-13,7.34722164136143,2015
2011-06-14,9.99222143225155,2015
2011-06-15,7.93499937267035,2015
2011-06-16,10.286110297906,2015
2011-06-17,7.34722164136143,2015
2011-06-18,9.99222143225155,2015
2011-06-19,9.69833256659709,2015
2011-06-20,9.11055483528818,2015
2011-06-21,7.93499937267035,2015
2011-06-22,7.34722164136143,2015
2011-06-23,7.64111050701589,2015
2011-06-24,7.34722164136143,2015
2011-06-25,8.52277710397926,2015
2011-06-26,8.22888823832481,2015
2011-06-27,9.69833256659709,2015
2011-06-28,7.34722164136143,2015
2011-06-29,9.99222143225155,2015
2011-06-30,8.81666596963372,2015
2011-07-01,7.05333277570698,2015
2011-07-02,9.11055483528818,2015
2011-07-03,8.81666596963372,2015
2011-07-04,9.40444370094263,2015
2011-07-05,8.52277710397926,2015
2011-07-06,7.34722164136143,2015
2011-07-07,9.11055483528818,2015
2011-07-08,8.52277710397926,2015
2011-07-09,9.69833256659709,2015
2011-07-10,11.7555546261783,2015
2011-07-11,8.81666596963372,2015
2011-07-12,10.286110297906,2015
2011-07-13,11.1677768948694,2015
2011-07-14,8.81666596963372,2015
2011-07-15,7.64111050701589,2015
2011-07-16,6.75944391005252,2015
2011-07-17,18.5149985362308,2015
2011-07-18,14.6944432827229,2015
2011-07-19,9.69833256659709,2015
2011-07-20,8.81666596963372,2015
2011-07-21,10.8738880292149,2015
2011-07-22,8.52277710397926,2015
2011-07-23,7.93499937267035,2015
2011-07-24,11.4616657605238,2015
2011-07-25,10.286110297906,2015
2011-07-26,9.69833256659709,2015
2011-07-27,8.81666596963372,2015
2011-07-28,7.93499937267035,2015
2011-07-29,7.93499937267035,2015
2011-07-30,8.81666596963372,2015
2011-07-31,9.69833256659709,2015
2011-08-01,7.93499937267035,2015
2011-08-02,9.69833256659709,2015
2011-08-03,8.22888823832481,2015
2011-08-04,9.11055483528818,2015
2011-08-05,7.64111050701589,2015
2011-08-06,10.5799991635605,2015
2011-08-07,6.75944391005252,2015
2011-08-08,8.81666596963372,2015
2011-08-09,7.93499937267035,2015
2011-08-10,7.93499937267035,2015
2011-08-11,8.22888823832481,2015
2011-08-12,7.93499937267035,2015
2011-08-13,9.11055483528818,2015
2011-08-14,8.81666596963372,2015
2011-08-15,9.99222143225155,2015
2011-08-16,9.11055483528818,2015
2011-08-17,8.81666596963372,2015
2011-08-18,8.52277710397926,2015
2011-08-19,8.22888823832481,2015
2011-08-20,9.11055483528818,2015
2011-08-21,7.93499937267035,2015
2011-08-22,8.22888823832481,2015
2011-08-23,9.70835530356976,2015
2011-08-24,8.68642316635189,2015
2011-08-25,8.17545709774296,2015
2011-08-26,9.19738923496083,2015
2011-08-27,6.64255889191615,2015
2011-08-28,8.17545709774296,2015
2011-08-29,8.68642316635189,2015
2011-08-30,7.66449102913402,2015
2011-08-31,9.70835530356976,2015
2011-09-01,9.19738923496083,2015
2011-09-02,8.68642316635189,2015
2011-09-03,7.66449102913402,2015
2011-09-04,9.19738923496083,2015
2011-09-05,10.7302874407876,2015
2011-09-06,10.7302874407876,2015
2011-09-07,11.2412535093966,2015
2011-09-08,11.2412535093966,2015
2011-09-09,16.8618802640949,2015
2011-09-10,18.9057445385306,2015
2011-09-11,17.8838124013127,2015
2011-09-12,11.2412535093966,2015
2011-09-13,11.7522195780055,2015
2011-09-14,11.7522195780055,2015
2011-09-15,13.2851177838323,2015
2011-09-16,11.7522195780055,2015
2011-09-17,13.7960838524412,2015
2011-09-18,12.7741517152234,2015
2011-09-19,10.2193213721787,2015
2011-09-20,9.70835530356976,2015
2011-09-21,11.7522195780055,2015
2011-09-22,12.7741517152234,2015
2011-09-23,10.2193213721787,2015
2011-09-24,11.2412535093966,2015
2011-09-25,10.7302874407876,2015
2011-09-26,9.70835530356976,2015
2011-09-27,11.7522195780055,2015
2011-09-28,10.7302874407876,2015
2011-09-29,12.2631856466144,2015
2011-09-30,11.7522195780055,2015
2011-10-01,11.2412535093966,2015
2011-10-02,17.3728463327038,2015
2011-10-03,11.2412535093966,2015
2011-10-04,9.19738923496083,2015
2011-10-05,9.70835530356976,2015
2011-10-06,9.19738923496083,2015
2011-10-07,9.19738923496083,2015
2011-10-08,17.3728463327038,2015
2011-10-09,18.9057445385306,2015
2011-10-10,14.8180159896591,2015
2011-10-11,15.839948126877,2015
2011-10-12,11.7522195780055,2015
2011-10-13,11.2412535093966,2015
2011-10-14,12.2631856466144,2015
2011-10-15,15.328982058268,2015
2011-10-16,22.4825070187931,2015
2011-10-17,14.3070499210502,2015
2011-10-18,10.2193213721787,2015
2011-10-19,12.2631856466144,2015
2011-10-20,12.7741517152234,2015
2011-10-21,14.3070499210502,2015
2011-10-22,11.7522195780055,2015
2011-10-23,51.0966068608935,2015
2011-10-24,19.9276766757485,2015
2011-10-25,12.7741517152234,2015
2011-10-26,13.2851177838323,2015
2011-10-27,14.3070499210502,2015
2011-10-28,10.7302874407876,2015
2011-10-29,9.70835530356976,2015
2011-10-30,14.3070499210502,2015
2011-10-31,21.9715409501842,2015
2011-11-01,13.7960838524412,2015
2011-11-02,12.2631856466144,2015
2011-11-03,8.68642316635189,2015
2011-11-04,10.2193213721787,2015
2011-11-05,8.68642316635189,2015
2011-11-06,10.2193213721787,2015
2011-11-07,9.70835530356976,2015
2011-11-08,8.17545709774296,2015
2011-11-09,8.68642316635189,2015
2011-11-10,10.2193213721787,2015
2011-11-11,9.70835530356976,2015
2011-11-12,7.66449102913402,2015
2011-11-13,9.19738923496083,2015
2011-11-14,10.7302874407876,2015
2011-11-15,8.17545709774296,2015
2011-11-16,9.70835530356976,2015
2011-11-17,11.2412535093966,2015
2011-11-18,8.68642316635189,2015
2011-11-19,9.19738923496083,2015
2011-11-20,8.68642316635189,2015
2011-11-21,9.19738923496083,2015
2011-11-22,9.19738923496083,2015
2011-11-23,7.66449102913402,2015
2011-11-24,9.19738923496083,2015
2011-11-25,7.66449102913402,2015
2011-11-26,8.68642316635189,2015
2011-11-27,10.2193213721787,2015
2011-11-28,7.66449102913402,2015
2011-11-29,10.2193213721787,2015
2011-11-30,7.66449102913402,2015
2011-12-01,9.70835530356976,2015
2011-12-02,9.70835530356976,2015
2011-12-03,7.66449102913402,2015
2011-12-04,7.66449102913402,2015
2011-12-05,8.17545709774296,2015
2011-12-06,8.68642316635189,2015
2011-12-07,9.19738923496083,2015
2011-12-08,8.17545709774296,2015
2011-12-09,8.68642316635189,2015
2011-12-10,8.68642316635189,2015
2011-12-11,8.17545709774296,2015
2011-12-12,11.2412535093966,2015
2011-12-13,10.2193213721787,2015
2011-12-14,9.70835530356976,2015
2011-12-15,10.7302874407876,2015
2011-12-16,9.70835530356976,2015
2011-12-17,7.66449102913402,2015
2011-12-18,8.17545709774296,2015
2011-12-19,9.19738923496083,2015
2011-12-20,8.68642316635189,2015
2011-12-21,8.68642316635189,2015
2011-12-22,7.66449102913402,2015
2011-12-23,9.70835530356976,2015
2011-12-24,7.15352496052509,2015
2011-12-25,6.64255889191615,2015
2011-12-26,8.68642316635189,2015
2011-12-27,9.19738923496083,2015
2011-12-28,9.19738923496083,2015
2011-12-29,9.70835530356976,2015
2011-12-30,8.17545709774296,2015
2011-12-31,7.66449102913402,2015
2012-01-01,10.7302874407876,2015
2012-01-02,12.2631856466144,2015
2012-01-03,10.7302874407876,2015
2012-01-04,9.70835530356976,2015
2012-01-05,11.7522195780055,2015
2012-01-06,11.2412535093966,2015
2012-01-07,9.70835530356976,2015
2012-01-08,10.2193213721787,2015
2012-01-09,9.19738923496083,2015
2012-01-10,11.7522195780055,2015
2012-01-11,11.2412535093966,2015
2012-01-12,10.7302874407876,2015
2012-01-13,10.7302874407876,2015
2012-01-14,10.7302874407876,2015
2012-01-15,12.2631856466144,2015
2012-01-16,11.2412535093966,2015
2012-01-17,10.7302874407876,2015
2012-01-18,10.2193213721787,2015
2012-01-19,8.68642316635189,2015
2012-01-20,10.7302874407876,2015
2012-01-21,9.19738923496083,2015
2012-01-22,11.2412535093966,2015
2012-01-23,12.7741517152234,2015
2012-01-24,11.2412535093966,2015
2012-01-25,8.68642316635189,2015
2012-01-26,9.19738923496083,2015
2012-01-27,9.19738923496083,2015
2012-01-28,9.19738923496083,2015
2012-01-29,10.2193213721787,2015
2012-01-30,10.7302874407876,2015
